bid_url,awarding_body,posted_date,bid_title,solicitation_number,bid_due_date,bid_due_time,bid_status,submission_method,county,x_coordinates,y_coordinates,naics_codes,naics_numeric_codes,naics_written_codes
https://vendors.planetbids.com/portal/39497/bo/bo-detail/126339,City of Corona,02/20/2025,Corona Fire Department Emergency Medical Services Training Room and Second Floor Restroom Tenant Improvements,NIB 25-010AS,04/02/2025,02:00pm,Bidding,Electronic,Riverside,33.7219991,-116.0372472,"15008 - Cabinets, Counters, Shelves, etc., Ready-Made;15049 - Millwork: Counters, Custom-Made Cabinets, Shelves, Stairs, etc.;28595 - Wiring Devices: Adapters, Caps, Connectors, Extension Cords, Fluorescent and HP Starters, Outlets, Plates and Covers, Plugs, Receptacles, Safety Cord Lock, Switches, Terminals, etc. (Incl. Recycled Electrical Products, Supplies);67055 - Plumbing Fixtures and Parts: Lavatories, Showers, Sinks,Toilets (Water Closets), Toilet Seats (Including Hygienic Type), Tubs, etc.;67056 - Plumbing Trim: Faucets, Fittings, etc.;91006 - Carpentry Maintenance and Repair Services;91036 - Heating, Air Conditioning, and Ventilation Maintenance and Repair Services (Including Installation);91042 - Kitchen and Bathroom Fixture Repair (Not Plumbing): Bathtubs, Sinks, Cabinets, Counter Tops, etc.;91054 - Painting, Maintenance and Repair Services (Including Caulking);91065 - Remodeling and Alterations;91075 - Wall and Ceiling Repair and Replacement (Including Drywalling);91177 - Facilities and Other Improvements;91427 - Carpentry;91438 - Electrical;91450 - Heating, Ventilating and Air Conditioning (HVAC);91461 - Painting and Wallpapering;91468 - Plumbing;91760 - Lease Purchase, Facilities & Other Improvements;92838 - Electrical (Alternator/Generator, Battery, Ignition System, Lights, etc.) Maintenance and Repair;93633 - Fire Protection Equipment and Systems Including Fire Hydrants, Fire Sprinkler Systems, Smoke Detectors, Jaws of Life, Fire Protection Material Treatment, Firestop and Fire Barriers, etc.Inspection, Maintenance and Repair",15008;15049;28595;67055;67056;91006;91036;91042;91054;91065;91075;91177;91427;91438;91450;91461;91468;91760;92838;93633,"Cabinets, Counters, Shelves, etc., Ready-Made;Millwork: Counters, Custom-Made Cabinets, Shelves, Stairs, etc.;Wiring Devices: Adapters, Caps, Connectors, Extension Cords, Fluorescent and HP Starters, Outlets, Plates and Covers, Plugs, Receptacles, Safety Cord Lock, Switches, Terminals, etc. (Incl. Recycled Electrical Products, Supplies);Plumbing Fixtures and Parts: Lavatories, Showers, Sinks,Toilets (Water Closets), Toilet Seats (Including Hygienic Type), Tubs, etc.;Plumbing Trim: Faucets, Fittings, etc.;Carpentry Maintenance and Repair Services;Heating, Air Conditioning, and Ventilation Maintenance and Repair Services (Including Installation);Kitchen and Bathroom Fixture Repair (Not Plumbing): Bathtubs, Sinks, Cabinets, Counter Tops, etc.;Painting, Maintenance and Repair Services (Including Caulking);Remodeling and Alterations;Wall and Ceiling Repair and Replacement (Including Drywalling);Facilities and Other Improvements;Carpentry;Electrical;Heating, Ventilating and Air Conditioning (HVAC);Painting and Wallpapering;Plumbing;Lease Purchase, Facilities & Other Improvements;Electrical (Alternator/Generator, Battery, Ignition System, Lights, etc.) Maintenance and Repair;Fire Protection Equipment and Systems Including Fire Hydrants, Fire Sprinkler Systems, Smoke Detectors, Jaws of Life, Fire Protection Material Treatment, Firestop and Fire Barriers, etc.Inspection, Maintenance and Repair"
https://vendors.planetbids.com/portal/39497/bo/bo-detail/126753,City of Corona,02/26/2025,Water Reclamation Facility 1 Chemical Injection Flash Mixer & Static Mixer Installation Project,NIB 25-049CA,04/03/2025,02:00pm,Bidding,Electronic,Riverside,33.7219991,-116.0372472,"15034 - Handrails, All Types;36065 - Stair Treads, Metal;89077 - Waste Water Reclamation Systems And Parts;91359 - Construction and Upgrades, Wastewater Treatment Plant;91438 - Electrical",15034;36065;89077;91359;91438,"Handrails, All Types;Stair Treads, Metal;Waste Water Reclamation Systems And Parts;Construction and Upgrades, Wastewater Treatment Plant;Electrical"
https://vendors.planetbids.com/portal/39497/bo/bo-detail/126981,City of Corona,03/03/2025,Sheridan Park Playground Replacement Project,NIB 25-042AS,04/09/2025,02:00pm,Bidding,Electronic,Riverside,33.7219991,-116.0372472,"65050 - Safety Surfaces, Playground;91115 - C.I.P., Construction/Rehabilitation, Other than Buildings;91240 - Demolition Services;93165 - Park, Playground, and Swimming Pool Equipment Maintenance and Repair;98863 - Park Area Construction/Renovation;98873 - Playground Equipment Maintenance and Repair (Including Installation and Removal)",65050;91115;91240;93165;98863;98873,"Safety Surfaces, Playground;C.I.P., Construction/Rehabilitation, Other than Buildings;Demolition Services;Park, Playground, and Swimming Pool Equipment Maintenance and Repair;Park Area Construction/Renovation;Playground Equipment Maintenance and Repair (Including Installation and Removal)"
https://vendors.planetbids.com/portal/39497/bo/bo-detail/83507,City of Corona,05/20/2021,"Request for Prequalification of Contractors for Water, Sewer & Water Reclamation Projects",RFQ 21-078CA,02/26/2026,05:00pm,Bidding,Paper,Riverside,33.7219991,-116.0372472,"91221 - Construction, Energy Related (All Types);91340 - Construction, Pipeline;91345 - Construction, Sewer and Storm Drain;91356 - Construction, Utility/Underground Projects;91359 - Construction and Upgrades, Wastewater Treatment Plant;91360 - Construction, Water System/Plants, Main and Service Line",91221;91340;91345;91356;91359;91360,"Construction, Energy Related (All Types);Construction, Pipeline;Construction, Sewer and Storm Drain;Construction, Utility/Underground Projects;Construction and Upgrades, Wastewater Treatment Plant;Construction, Water System/Plants, Main and Service Line"
https://vendors.planetbids.com/portal/32621/bo/bo-detail/126541,Indianapolis Airport Authority,02/18/2025,Terminal Energy Resilience,I-24-003,03/18/2025,03:00pm,Bidding,Electronic,Marion,0.0,0.0,"561621 - Security Systems Services (except Locksmiths);561730 - Landscaping Services;236220 - Commercial and Institutional Building Construction;237310 - Highway, Street, and Bridge Construction;238110 - Poured Concrete Foundation and Structure Contractors;238120 - Structural Steel and Precast Concrete Contractors;238140 - Masonry Contractors;238160 - Roofing Contractors;238190 - Other Foundation, Structure, and Building Exterior Contractors;238210 - Electrical Contractors and Other Wiring Installation Contractors;238220 - Plumbing, Heating, and Air-Conditioning Contractors;238290 - Other Building Equipment Contractors;238320 - Painting and Wall Covering Contractors;238390 - Other Building Finishing Contractors;238910 - Site Preparation Contractors;238990 - All Other Specialty Trade Contractors;327320 - Ready-Mix Concrete Manufacturing;332311 - Prefabricated Metal Building and Component Manufacturing;332312 - Fabricated Structural Metal Manufacturing;332323 - Ornamental and Architectural Metal Work Manufacturing;423320 - Brick, Stone, and Related Construction Material Merchant Wholesalers;423330 - Roofing, Siding, and Insulation Material Merchant Wholesalers;423390 - Other Construction Material Merchant Wholesalers;423510 - Metal Service Centers and Other Metal Merchant Wholesalers;423610 - Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",561621;561730;236220;237310;238110;238120;238140;238160;238190;238210;238220;238290;238320;238390;238910;238990;327320;332311;332312;332323;423320;423330;423390;423510;423610,"Security Systems Services (except Locksmiths);Landscaping Services;Commercial and Institutional Building Construction;Highway, Street, and Bridge Construction;Poured Concrete Foundation and Structure Contractors;Structural Steel and Precast Concrete Contractors;Masonry Contractors;Roofing Contractors;Other Foundation, Structure, and Building Exterior Contractors;Electrical Contractors and Other Wiring Installation Contractors;Plumbing, Heating, and Air-Conditioning Contractors;Other Building Equipment Contractors;Painting and Wall Covering Contractors;Other Building Finishing Contractors;Site Preparation Contractors;All Other Specialty Trade Contractors;Ready-Mix Concrete Manufacturing;Prefabricated Metal Building and Component Manufacturing;Fabricated Structural Metal Manufacturing;Ornamental and Architectural Metal Work Manufacturing;Brick, Stone, and Related Construction Material Merchant Wholesalers;Roofing, Siding, and Insulation Material Merchant Wholesalers;Other Construction Material Merchant Wholesalers;Metal Service Centers and Other Metal Merchant Wholesalers;Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers"
https://vendors.planetbids.com/portal/32621/bo/bo-detail/127007,Indianapolis Airport Authority,02/28/2025,Rehabilitate Airport Roads & Lots-2024,I-24-021,03/21/2025,01:00pm,Bidding,Electronic,Marion,0.0,0.0,"561730 - Landscaping Services;812930 - Parking Lots and Garages;999999 - ALL CATEGORIES - SELECT TO RECEIVE ALL NOTIFICATIONS;237310 - Highway, Street, and Bridge Construction;238140 - Masonry Contractors;238910 - Site Preparation Contractors;238990 - All Other Specialty Trade Contractors;423320 - Brick, Stone, and Related Construction Material Merchant Wholesalers",561730;812930;999999;237310;238140;238910;238990;423320,"Landscaping Services;Parking Lots and Garages;ALL CATEGORIES;Highway, Street, and Bridge Construction;Masonry Contractors;Site Preparation Contractors;All Other Specialty Trade Contractors;Brick, Stone, and Related Construction Material Merchant Wholesalers"
https://vendors.planetbids.com/portal/32621/bo/bo-detail/127191,Indianapolis Airport Authority,03/06/2025,Taxiway P Reconstruction Outreach Event,I-25-004,03/26/2025,01:00pm,Bidding,Electronic,Marion,0.0,0.0,"488190 - Other Support Activities for Air Transportation;999999 - ALL CATEGORIES - SELECT TO RECEIVE ALL NOTIFICATIONS;237110 - Water and Sewer Line and Related Structures Construction;237130 - Power and Communication Line and Related Structures Construction;237310 - Highway, Street, and Bridge Construction;237990 - Other Heavy and Civil Engineering Construction;238110 - Poured Concrete Foundation and Structure Contractors;238210 - Electrical Contractors and Other Wiring Installation Contractors;238910 - Site Preparation Contractors;238990 - All Other Specialty Trade Contractors;327310 - Cement Manufacturing;327320 - Ready-Mix Concrete Manufacturing;335110 - Electric Lamp Bulb and Part Manufacturing;335122 - Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing;423610 - Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers;541360 - Geophysical Surveying and Mapping Services;541370 - Surveying and Mapping (except Geophysical) Services;541380 - Testing Laboratories",488190;999999;237110;237130;237310;237990;238110;238210;238910;238990;327310;327320;335110;335122;423610;541360;541370;541380,"Other Support Activities for Air Transportation;ALL CATEGORIES;Water and Sewer Line and Related Structures Construction;Power and Communication Line and Related Structures Construction;Highway, Street, and Bridge Construction;Other Heavy and Civil Engineering Construction;Poured Concrete Foundation and Structure Contractors;Electrical Contractors and Other Wiring Installation Contractors;Site Preparation Contractors;All Other Specialty Trade Contractors;Cement Manufacturing;Ready-Mix Concrete Manufacturing;Electric Lamp Bulb and Part Manufacturing;Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing;Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers;Geophysical Surveying and Mapping Services;Surveying and Mapping (except Geophysical) Services;Testing Laboratories"
https://vendors.planetbids.com/portal/32621/bo/bo-detail/127053,Indianapolis Airport Authority,03/03/2025,Indy Regional Storm Structures - Phase III,C-25-036,04/10/2025,11:00am,Bidding,Electronic,Marion,0.0,0.0,221310 - Water Supply and Irrigation Systems;237110 - Water and Sewer Line and Related Structures Construction;238910 - Site Preparation Contractors,221310;237110;238910,Water Supply and Irrigation Systems;Water and Sewer Line and Related Structures Construction;Site Preparation Contractors
https://vendors.planetbids.com/portal/32621/bo/bo-detail/127054,Indianapolis Airport Authority,03/03/2025,Restroom Renovations for Terminal and Concourse,I-23-074,04/10/2025,02:00pm,Bidding,Electronic,Marion,0.0,0.0,"444190 - Other Building Material Dealers;999999 - ALL CATEGORIES - SELECT TO RECEIVE ALL NOTIFICATIONS;236220 - Commercial and Institutional Building Construction;238110 - Poured Concrete Foundation and Structure Contractors;238130 - Framing Contractors;238150 - Glass and Glazing Contractors;238210 - Electrical Contractors and Other Wiring Installation Contractors;238220 - Plumbing, Heating, and Air-Conditioning Contractors;238290 - Other Building Equipment Contractors;238310 - Drywall and Insulation Contractors;238320 - Painting and Wall Covering Contractors;238330 - Flooring Contractors;238340 - Tile and Terrazzo Contractors;238350 - Finish Carpentry Contractors;238390 - Other Building Finishing Contractors;332321 - Metal Window and Door Manufacturing;332510 - Hardware Manufacturing;423310 - Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers;423610 - Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers;423710 - Hardware Merchant Wholesalers;423720 - Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers;423730 - Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers",444190;999999;236220;238110;238130;238150;238210;238220;238290;238310;238320;238330;238340;238350;238390;332321;332510;423310;423610;423710;423720;423730,"Other Building Material Dealers;ALL CATEGORIES;Commercial and Institutional Building Construction;Poured Concrete Foundation and Structure Contractors;Framing Contractors;Glass and Glazing Contractors;Electrical Contractors and Other Wiring Installation Contractors;Plumbing, Heating, and Air-Conditioning Contractors;Other Building Equipment Contractors;Drywall and Insulation Contractors;Painting and Wall Covering Contractors;Flooring Contractors;Tile and Terrazzo Contractors;Finish Carpentry Contractors;Other Building Finishing Contractors;Metal Window and Door Manufacturing;Hardware Manufacturing;Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers;Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers;Hardware Merchant Wholesalers;Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers;Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers"
https://vendors.planetbids.com/portal/32621/bo/bo-detail/126721,Indianapolis Airport Authority,02/21/2025,Col. H. Weir Cook Parking Capacity Dynamic Signage,I-22-031,04/14/2025,01:00pm,Bidding,Electronic,Marion,0.0,0.0,"561990 - All Other Support Services;999999 - ALL CATEGORIES - SELECT TO RECEIVE ALL NOTIFICATIONS;237310 - Highway, Street, and Bridge Construction;238210 - Electrical Contractors and Other Wiring Installation Contractors;238910 - Site Preparation Contractors;238990 - All Other Specialty Trade Contractors;335122 - Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing;423610 - Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",561990;999999;237310;238210;238910;238990;335122;423610,"All Other Support Services;ALL CATEGORIES;Highway, Street, and Bridge Construction;Electrical Contractors and Other Wiring Installation Contractors;Site Preparation Contractors;All Other Specialty Trade Contractors;Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing;Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers"
https://vendors.planetbids.com/portal/41447/bo/bo-detail/126993,Pasadena Area Community College District,02/28/2025,Bid No. 24028R Center for the Arts Door Replacement,Bid 24028R,03/24/2025,10:00am,Bidding,Electronic,Los Angeles,34.3155072,-118.209681,238210 - Electrical Contractors and Other Wiring Installation Contractors;238290 - Other Building Equipment Contractors;321911 - Wood Window and Door Manufacturing;332321 - Metal Window and Door Manufacturing,238210;238290;321911;332321,Electrical Contractors and Other Wiring Installation Contractors;Other Building Equipment Contractors;Wood Window and Door Manufacturing;Metal Window and Door Manufacturing
https://vendors.planetbids.com/portal/41447/bo/bo-detail/126942,Pasadena Area Community College District,02/27/2025,Bid No. 25004 CDC Fire Alarm and Emergency Lighting Upgrade,Bid No. 25004,03/24/2025,10:00am,Bidding,Electronic,Los Angeles,34.3155072,-118.209681,"423620 - Electrical and Electronic Appliance, Television, and Radio Set Merchant Wholesalers;811412 - Appliance Repair and Maintenance;922160 - Fire Protection;238210 - Electrical Contractors and Other Wiring Installation Contractors",423620;811412;922160;238210,"Electrical and Electronic Appliance, Television, and Radio Set Merchant Wholesalers;Appliance Repair and Maintenance;Fire Protection;Electrical Contractors and Other Wiring Installation Contractors"
https://vendors.planetbids.com/portal/41447/bo/bo-detail/127276,Pasadena Area Community College District,03/06/2025,Bid No. 25024 Sexson Auditorium Counterweight Rigging System Refresh,Bid 25024,03/25/2025,10:00am,Bidding,Electronic,Los Angeles,34.3155072,-118.209681,711110 - Theater Companies and Dinner Theaters;332311 - Prefabricated Metal Building and Component Manufacturing,711110;332311,Theater Companies and Dinner Theaters;Prefabricated Metal Building and Component Manufacturing
https://vendors.planetbids.com/portal/41447/bo/bo-detail/127225,Pasadena Area Community College District,03/06/2025,Prequalification for Dental Lab Renovations Bid No. 25017,25017,03/25/2025,10:00am,Bidding,Electronic,Los Angeles,34.3155072,-118.209681,"423450 - Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers;339114 - Dental Equipment and Supplies Manufacturing;339116 - Dental Laboratories",423450;339114;339116,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers;Dental Equipment and Supplies Manufacturing;Dental Laboratories"
https://vendors.planetbids.com/portal/41447/bo/bo-detail/127326,Pasadena Area Community College District,03/07/2025,Bid No. 25014 Tree Trimming and Removal Work,Bid 25014,03/25/2025,11:00am,Bidding,Electronic,Los Angeles,34.3155072,-118.209681,111423 - Tree Trimming and Removal Services,111423,Tree Trimming and Removal Services
https://vendors.planetbids.com/portal/41447/bo/bo-detail/127188,Pasadena Area Community College District,03/07/2025,"Bid No. 25021 Parking Lot Repairs, Seal, and Restripe",Bid No. 25021,03/26/2025,11:00am,Bidding,Electronic,Los Angeles,34.3155072,-118.209681,"812930 - Parking Lots and Garages;237310 - Highway, Street, and Bridge Construction;324121 - Asphalt Paving Mixture and Block Manufacturing",812930;237310;324121,"Parking Lots and Garages;Highway, Street, and Bridge Construction;Asphalt Paving Mixture and Block Manufacturing"
https://vendors.planetbids.com/portal/41447/bo/bo-detail/126566,Pasadena Area Community College District,02/20/2025,"RFP No. 25016 Fire Alarm and Fire Sprinkler Annual/5 Year Maintenance, Repair, Testing, and Monitoring Services",RFP No. 25016,04/08/2025,10:00am,Bidding,Electronic,Los Angeles,34.3155072,-118.209681,"423610 - Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant  Wholesalers;811412 - Appliance Repair and Maintenance;922160 - Fire Protection;238210 - Electrical Contractors and Other Wiring Installation Contractors",423610;811412;922160;238210,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant  Wholesalers;Appliance Repair and Maintenance;Fire Protection;Electrical Contractors and Other Wiring Installation Contractors"
https://vendors.planetbids.com/portal/49392/bo/bo-detail/126523,City of Soledad,02/17/2025,NESTLES ROAD STORMWATER PROJECT,,03/14/2025,02:00pm,Bidding,Electronic,Monterey,36.2231079,-121.387742,541330 - Engineering Services,541330,Engineering Services
https://vendors.planetbids.com/portal/47426/bo/bo-detail/126641,City of Torrance,02/20/2025,Torrance Historic Preservation Plan Update,2025-0328,03/28/2025,12:00pm,Bidding,Electronic,Los Angeles,34.3155072,-118.209681,"238190 - Other Foundation, Structure, and Building Exterior Contractors;541310 - Architectural Services;561790 - Other Services to Buildings and Dwellings;236210 - Industrial Building Construction;236220 - Commercial and Institutional Building Construction",238190;541310;561790;236210;236220,"Other Foundation, Structure, and Building Exterior Contractors;Architectural Services;Other Services to Buildings and Dwellings;Industrial Building Construction;Commercial and Institutional Building Construction"
https://vendors.planetbids.com/portal/47426/bo/bo-detail/126960,City of Torrance,02/27/2025,Custodial Services at the Mary K. Giordano Regional Transit Center for the Torrance Transit Department (Torrance Transit System),2025-0331,03/31/2025,12:00pm,Bidding,Electronic,Los Angeles,34.3155072,-118.209681,561720 - Janitorial Services,561720,Janitorial Services
https://vendors.planetbids.com/portal/47426/bo/bo-detail/126863,City of Torrance,02/26/2025,"Engineering Design for Torrance Fiber Network and Traffic Signal Optimization, T-195",B2025-11,04/07/2025,12:00pm,Bidding,Electronic,Los Angeles,34.3155072,-118.209681,541611 - Administrative Management and General Management Consulting Services;541618 - Other Management Consulting Services;541620 - Environmental Consulting Services,541611;541618;541620,Administrative Management and General Management Consulting Services;Other Management Consulting Services;Environmental Consulting Services
https://vendors.planetbids.com/portal/28789/bo/bo-detail/126219,West Valley Water District,02/07/2025,Zone 6 Reservoir Site Fencing Project,2025-03,03/12/2025,05:00pm,Bidding,Electronic and Paper,San Bernardino,34.8253019,-116.0833144,"722 - Fencing Contractor (C-13);1015 - Fencing & Gates (Manual) Installation & Repair;1707 - Metal Fencing Material, Hardware",722;1015;1707,"Fencing Contractor (C-13);Fencing & Gates (Manual) Installation & Repair;Metal Fencing Material, Hardware"
https://vendors.planetbids.com/portal/15578/bo/bo-detail/125871,Orange Unified School District,02/26/2025,Repair Pool at Villa Park High School,2425-941C,03/13/2025,02:00pm,Bidding,Electronic and Paper,Orange,33.750631,-117.8722311,20000 - Contractor - A-General Engineering;20002 - Contractor - B-General Building;20003 - Contractor - Specialty,20000;20002;20003,Contractor;Contractor;Contractor
https://vendors.planetbids.com/portal/15578/bo/bo-detail/127061,Orange Unified School District,03/06/2025,Roofing Replacement at Panorama and Villa Park Elementary Schools,2425-944,04/08/2025,02:00pm,Bidding,Electronic and Paper,Orange,33.750631,-117.8722311,238160 - Roofing Contractors,238160,Roofing Contractors
https://vendors.planetbids.com/portal/15578/bo/bo-detail/127295,Orange Unified School District,03/06/2025,Asphalt Repair & Replacement at Mulitple Sites,2425-942,04/15/2025,02:00pm,Bidding,Electronic and Paper,Orange,33.750631,-117.8722311,20006 - Contractor - Earthwork/Paving,20006,Contractor
https://vendors.planetbids.com/portal/15578/bo/bo-detail/126606,Orange Unified School District,02/27/2025,Roofing Replacement at Multiple Sites,2425-943,04/16/2025,02:00pm,Bidding,Electronic and Paper,Orange,33.750631,-117.8722311,238160 - Roofing Contractors,238160,Roofing Contractors
https://vendors.planetbids.com/portal/15578/bo/bo-detail/125928,Orange Unified School District,02/20/2025,HVAC Replacement at Palmyra & Serrano Elementary Schools,2425-940,04/17/2025,02:00pm,Bidding,Electronic and Paper,Orange,33.750631,-117.8722311,20002 - Contractor - B-General Building,20002,Contractor
https://vendors.planetbids.com/portal/14742/bo/bo-detail/127017,City of Clovis,03/03/2025,IBM Storage FlashSystem and Premium Support,IT-RFP0325-1,03/17/2025,01:00pm,Bidding,Electronic,Fresno,36.6713502,-119.8155355,"20400 - Computer Hardware And Peripherals For Microcomputers;20500 - Computers, Hardware, Software;20600 - Computer Hardware And Peripherals For Mini And Main Frame Computers;20700 - Computer Accessories And Supplies;20800 - Computer Software For Microcomputers (Preprogrammed)",20400;20500;20600;20700;20800,"Computer Hardware And Peripherals For Microcomputers;Computers, Hardware, Software;Computer Hardware And Peripherals For Mini And Main Frame Computers;Computer Accessories And Supplies;Computer Software For Microcomputers (Preprogrammed)"
https://vendors.planetbids.com/portal/14742/bo/bo-detail/126778,City of Clovis,02/24/2025,Rubberized Cape Seal 2025,CIP 25-01,03/18/2025,02:00pm,Bidding,Paper,Fresno,36.6713502,-119.8155355,"91314 - Paving/Resurfacing Alley & Parking Lot;91394 - Paving/Resurfacing, Alley And Parking Lot;91396 - Paving/Resurfacing, Street (Major And Residential);96880 - Traffic Sign Installation And/Or Removal Services;96884 - Traffic Control Services (To Include Placement And Removal Of Control Devices);98888 - Tree Trimming And Pruning Services",91314;91394;91396;96880;96884;98888,"Paving/Resurfacing Alley & Parking Lot;Paving/Resurfacing, Alley And Parking Lot;Paving/Resurfacing, Street (Major And Residential);Traffic Sign Installation And/Or Removal Services;Traffic Control Services (To Include Placement And Removal Of Control Devices);Tree Trimming And Pruning Services"
https://vendors.planetbids.com/portal/14742/bo/bo-detail/126619,City of Clovis,02/24/2025,Herndon Avenue Street Improvements,CIP 23-02,03/18/2025,02:00pm,Bidding,Paper,Fresno,36.6713502,-119.8155355,"67051 - Pipe And Utility Markers;74500 - Road And Highway Building Materials (Asphaltic);75000 - Road And Highway Building Materials (Not Asphaltic);80100 - Signs, Sign Materials, Sign Making Equipment, And Related Supplies;91382 - Maintenance And Repair, Sidewalk And Driveway (Including Removal);91430 - Concrete;95895 - Utility Management Services;96185 - Utility Services, Electric, Gas, Water;96291 - Utility Locator Service (Underground);96880 - Traffic Sign Installation And/Or Removal Services;96881 - Traffic Sign Maintenance And Repair",67051;74500;75000;80100;91382;91430;95895;96185;96291;96880;96881,"Pipe And Utility Markers;Road And Highway Building Materials (Asphaltic);Road And Highway Building Materials (Not Asphaltic);Signs, Sign Materials, Sign Making Equipment, And Related Supplies;Maintenance And Repair, Sidewalk And Driveway (Including Removal);Concrete;Utility Management Services;Utility Services, Electric, Gas, Water;Utility Locator Service (Underground);Traffic Sign Installation And/Or Removal Services;Traffic Sign Maintenance And Repair"
https://vendors.planetbids.com/portal/14742/bo/bo-detail/127120,City of Clovis,03/04/2025,"Panasonic Toughbooks, Keyboards, Vehicle Docks and Extended Warranties",IT-RFP0325-2,03/21/2025,01:00pm,Bidding,Electronic,Fresno,36.6713502,-119.8155355,"20400 - Computer Hardware And Peripherals For Microcomputers;20500 - Computers, Hardware, Software;20600 - Computer Hardware And Peripherals For Mini And Main Frame Computers;20700 - Computer Accessories And Supplies;20800 - Computer Software For Microcomputers (Preprogrammed)",20400;20500;20600;20700;20800,"Computer Hardware And Peripherals For Microcomputers;Computers, Hardware, Software;Computer Hardware And Peripherals For Mini And Main Frame Computers;Computer Accessories And Supplies;Computer Software For Microcomputers (Preprogrammed)"
https://vendors.planetbids.com/portal/14742/bo/bo-detail/126907,City of Clovis,02/26/2025,REQUEST FOR PROPOSAL - HVAC Maintenance Service Contract,02-25,04/01/2025,03:00pm,Bidding,Electronic and Paper,Fresno,36.6713502,-119.8155355,"91036 - HVAC Heating, Air Conditioning, And Ventilation Maintenance And Repair Services (Including Installation)",91036,"HVAC Heating, Air Conditioning, And Ventilation Maintenance And Repair Services (Including Installation)"
https://vendors.planetbids.com/portal/28159/bo/bo-detail/125938,City of Rialto,02/13/2025,"CDBG Curb, Gutter, & Sidewalk Improvement Project, CB252",RFB 25-011,03/18/2025,03:00pm,Bidding,Electronic,San Bernardino,34.8253019,-116.0833144,"237310 - Highway, Street, and Bridge Construction;237990 - Other Heavy and Civil Engineering Construction",237310;237990,"Highway, Street, and Bridge Construction;Other Heavy and Civil Engineering Construction"
https://vendors.planetbids.com/portal/28159/bo/bo-detail/126613,City of Rialto,03/03/2025,RFB 25-029 Posts and Anchors,25-029,03/18/2025,04:00pm,Bidding,Electronic,San Bernardino,34.8253019,-116.0833144,"237310 - Highway, Street, and Bridge Construction;238990 - All Other Specialty Trade Contractors;339950 - Sign Manufacturing;541420 - Industrial Design Services;541490 - Other Specialized Design Services;335129 - Other Lighting Equipment Manufacturing",237310;238990;339950;541420;541490;335129,"Highway, Street, and Bridge Construction;All Other Specialty Trade Contractors;Sign Manufacturing;Industrial Design Services;Other Specialized Design Services;Other Lighting Equipment Manufacturing"
https://vendors.planetbids.com/portal/28159/bo/bo-detail/126608,City of Rialto,03/03/2025,RFB 25-027 Safety Signs,25-027,03/18/2025,04:00pm,Bidding,Electronic,San Bernardino,34.8253019,-116.0833144,"237310 - Highway, Street, and Bridge Construction;238990 - All Other Specialty Trade Contractors;339950 - Sign Manufacturing;541420 - Industrial Design Services;541490 - Other Specialized Design Services;335129 - Other Lighting Equipment Manufacturing",237310;238990;339950;541420;541490;335129,"Highway, Street, and Bridge Construction;All Other Specialty Trade Contractors;Sign Manufacturing;Industrial Design Services;Other Specialized Design Services;Other Lighting Equipment Manufacturing"
https://vendors.planetbids.com/portal/28159/bo/bo-detail/125390,City of Rialto,02/25/2025,RFP 25-024 State Lobbyist Firm,25-024,03/25/2025,04:00pm,Bidding,Electronic,San Bernardino,34.8253019,-116.0833144,541618 - Other Management Consulting Services;541820 - Public Relations Agencies;813920 - Professional Organizations;813940 - Political Organizations;921190 - Other General Government Support,541618;541820;813920;813940;921190,Other Management Consulting Services;Public Relations Agencies;Professional Organizations;Political Organizations;Other General Government Support
